Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20150608,17849.46,17760.61,86298280,-44.75325905,-164.405531,91.74,18034.60288,17999.15,-244.13,17921.96,-519.19,-2.83931632,-0.015242047,-2763652.051,95.24,0.13
20150609,17766.95,17714.97,90552933,-60.0152464,-150.3071922,102.86,18008.83498,17971.4,-276.33,17872.38,-467.98,-2.566802801,-0.021964996,-2078979.806,95.18,0.13
20150610,17765.38,17765.38,96983811,-52.43378068,-50.43699752,281.1,18008.03165,17955.141,-11.54,17857.206,-231.62,-1.270402292,-0.006935847,-938968.7678,94.66,0.13
20150611,18001.27,18001.27,89486641,-42.78763198,26.53020714,109.37,18011.01626,17946.466,-36.9,17883.964,-2.17,-0.012027798,0.00159041,-1009809.217,95.14,0.13
20150612,18035.83,17857.07,83764868,-45.9528701,-39.27473883,182.3,18000.3328,17935.282,-6.74,17893.84,-264.15,-1.454331033,-0.007845183,-2551942.763,94.97,0.13
20150615,17890.76,17698.42,91922596,-56.49813791,-112.8501751,200.42,17980.41254,17910.362,-58.29,17898.764,-334.95,-1.847885813,-0.01225687,-2386525.825,94.7943,0.13
20150616,17787.43,17774.12,77506445,-55.07727208,-56.14479939,145.5,17973.18087,17899.616,137.93,17926.852,-106.2,-0.589650141,-0.00950362,-1634736.718,94.9454,0.14
20150617,17909.58,17839.65,92407327,-50.84272169,-6.738820924,158.35,17969.61507,17885.563,171.7,17913.92,-104.63,-0.579977018,0.001681559,-1392154.849,94.2461,0.14
20150618,17944.61,17944.61,94459485,-32.57869819,109.3857276,238.99,17983.54125,17906.589,115.44,17929.214,103.9,0.576839585,0.014704259,-1590995.93,94.0267,0.14
20150619,18116.24,18010.58,258302263,-25.86644391,85.4341247,107.13,17986.6278,17923.238,-23.42,17952.636,-60.32,-0.333697162,0.013843289,-4395598.013,94.1,0.13
20150622,18027.63,18027.63,77779655,-12.0300459,116.3177787,165.72,17999.30896,17958.561,80.41,18018.358,43.51,0.240702313,0.019632689,-4238040.205,94.3404,0.13
20150623,18121.78,18108.1,75971866,0.885195238,132.2855428,80.71,18013.09573,17996.564,245.23,18066.276,238.49,1.331931163,0.00791829,-4143608.051,95.4184,0.13
