Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20150609,2079.07,2072.14,303458,-3.926859943,-171.5987131,13.48,2104.113102,2103.516,-31.58,2092.434,-50.67,-2.159393432,-0.020405184,-8471903.992,95.18,0.13
20150610,2081.12,2081.12,341432,-3.265339286,-52.35296044,28.35,2104.216616,2101.688,-4.4,2090.66,-20.86,-0.981157634,-0.007351034,-1993416.415,94.66,0.13
20150611,2106.24,2106.24,312860,-2.417876215,24.13161206,9.82,2104.658843,2100.495,-5.21,2093.264,4.66,0.221461838,0.000697059,-2764249.28,95.14,0.13
20150612,2107.43,2091.33,271940,-2.902993453,-41.68344699,17.53,2103.654191,2099.167,-1.73,2093.52,-29.37,-1.383106975,-0.00834387,-11408779.27,94.97,0.13
20150615,2091.34,2072.49,306157,-4.022182247,-114.3302642,21.62,2101.823316,2096.437,-8.4,2094.55,-36.36,-1.714455462,-0.011931172,-9614595.098,94.7943,0.13
20150616,2084.26,2082.1,291990,-3.907105864,-51.71359133,15.3,2101.296333,2095.106,17.01,2097.778,-11.1,-0.526717883,-0.008410318,-5482366.439,94.9454,0.14
20150617,2097.4,2088.86,322224,-3.44136675,-0.300386952,17.93,2101.214778,2093.743,20.29,2096.826,-11.29,-0.534632742,0.002190017,-4285218.932,94.2461,0.14
20150618,2101.58,2101.58,352036,-1.377994319,119.9904541,26.21,2103.121942,2096.283,16.04,2099.302,11.64,0.551763367,0.01339311,-4718136.472,94.0267,0.14
20150619,2121.06,2109.45,444981,-0.643124245,97.29485276,12.19,2103.776043,2097.999,1.13,2102.478,-4.08,-0.192992663,0.014554571,-16685592.73,94.1,0.13
20150622,2112.5,2112.5,303002,0.965826658,131.3664732,19.88,2105.59261,2102.356,13.99,2110.162,27.01,0.415312643,0.020114469,-16881436.59,94.3404,0.13
20150623,2123.16,2119.89,309119,2.323086464,132.4250395,8.14,2107.364742,2106.761,30.09,2115.744,31.37,1.35315673,0.008944544,-15362778.13,95.4184,0.13
20150624,2123.65,2108.58,310248,2.113952848,64.18696124,16.52,2107.480481,2107.099,24.15,2117.372,29.3,0.752569487,-0.000132773,-19470706.52,95.2772,0.13
20150625,2109.96,2101.78,321461,1.425840154,20.93032145,14.26,2106.988054,2106.444,6.02,2113.586,22.16,1.107594937,0.003900471,-24310573.45,95.2119,0.13
20150626,2102.62,2095.38,502547,0.805058525,-12.9204257,13.54,2106.46443,2107.182,1.05,2111.886,-3.71,1.025887556,0.00811805,-22094737.09,95.4284,0.13
20150629,2098.63,2056.64,367896,-3.188489002,-184.4196516,44.85,2101.814484,2104.503,-63.6,2098.844,-51.22,-2.259167775,-0.018437335,-23317087.92,94.9534,0.14
20150630,2061.19,2056.32,407854,-5.844647446,-170.4270533,17.96,2098.128343,2101.185,-46.88,2086.626,-31,-2.169418548,-0.017772467,-26999303.34,95.5016,0.08
20150701,2067,2067,382001,-6.717539134,-98.74115908,19.67,2096.15612,2098.883,-46.78,2080.394,-7.01,-0.796997292,-0.020657728,-22804898.1,96.2528,0.13
20150702,2078.03,2071.02,299654,-7.375929611,-76.38502098,14.04,2094.310775,2094.437,-31.8,2075.288,-19.51,-0.367006808,-0.015739411,-16838770.4,96.1261,0.13
20150706,2073.95,2058.4,348636,-8.447478508,-100.8295075,20.21,2091.877368,2090.314,-32.73,2068.742,-31.68,-1.508255413,-0.025479897,-19252429.42,96.2564,0.13
20150707,2069.52,2044.02,445866,-8.187210795,-82.75112871,39.72,2090.873809,2086.163,23.7,2073.482,-39.9,-1.880975279,-0.020177008,-17187372.31,96.7403,0.13
20150708,2077.66,2044.66,360878,-10.65489608,-104.3954649,36.68,2086.664875,2078.411,-16.43,2070.196,-63.31,-3.000488154,-0.029356249,-21977556.25,96.2079,0.13
20150709,2049.73,2049.73,344681,-12.0974997,-85.89172074,27.6,2083.297744,2072.684,-26.11,2064.974,-71.54,-3.431409472,-0.024259029,-17240477.45,96.4315,0.13
20150710,2052.74,2052.74,306507,-11.07085011,-44.84918064,30,2082.661768,2070.115,-0.16,2064.942,-47.58,-1.515711996,-0.01183446,-12340035.19,95.8468,0.13
20150713,2080.03,2080.03,309673,-8.307169099,40.34303836,24.05,2084.274933,2069.926,22.82,2071.11,-8.98,-0.128905823,0.019984759,-2970920.117,96.7929,0.13
20150714,2099.72,2098.18,300212,-5.301354411,100.7505669,13.8,2086.62494,2075.057,40.19,2076.632,6.64,0.354986224,0.021735935,-7247.403188,96.6523,0.13
20150715,2109.01,2102.49,326181,-3.009603822,112.7595974,11.65,2088.603517,2079.486,26.06,2088.776,5.91,2.418304465,0.014226061,-5219253.362,97.1565,0.13
20150716,2110.55,2110.55,322708,0.167575173,146.4334114,17.02,2092.002229,2084.173,77.61,2103.372,66.65,2.965425983,0.02236512,-1526093.128,97.6552,0.14
20150717,2126.8,2119.88,336275,2.842372674,143.1874626,9.03,2095.301065,2089.159,75.33,2113.376,63.53,2.369284978,0.027216642,2082350.662,97.9635,0.13
20150720,2126.85,2123.65,324587,5.036446242,121.5922415,9.17,2098.441916,2095.111,51.66,2119.112,50.86,2.47980046,0.022055369,4709773.785,98.0731,0.14
20150721,2127.55,2115.4,334369,5.974521587,85.20651053,13.09,2100.419829,2098.898,19.61,2121.164,42.43,2.043066671,0.034225018,-2051404.205,97.3371,0.13
20150722,2118.21,2110,369407,6.237748463,57.23216823,9.21,2101.727464,2105.645,5.2,2122.514,45.39,2.194067944,0.02972353,-5757122.095,97.4347,0.13
20150723,2114.16,2098.63,377281,5.415629936,28.56089015,18.24,2101.767705,2110.729,-5.25,2118.086,20.81,0.999836644,0.012144709,-13887670.4,97.2223,0.13
20150724,2102.24,2077.09,387004,2.914931604,-30.91541217,28.92,2099.661257,2111.032,-44.64,2108.688,32.97,1.610901558,-0.00950181,-7352581.806,97.2414,0.13
20150727,2078.19,2063.52,383675,-0.035586253,-86.70389538,16.13,2096.611614,2107.836,-59,2096.56,16.33,0.796076653,-0.019587947,-14878777.07,96.5452,0.14
20150728,2070.75,2069.09,411774,-0.303877038,-48.06617015,27.96,2096.29146,2106.266,-35.03,2091.368,16.63,0.800820564,-0.006714435,-10256048.08,96.6519,0.14
20150729,2094.7,2094.08,403890,0.711494877,6.755992199,17.35,2097.460845,2106.383,-10.64,2090.252,8.97,0.427224233,-0.00740012,-582853.2759,97.1898,0.14
20150730,2106.78,2094.97,357941,1.503692305,-3.426493073,15.51,2098.524574,2104.817,-5.52,2091.548,-0.32,-0.015173428,-0.008468758,2680577.723,97.485,0.14
20150731,2111.6,2102.07,368134,1.725115448,2.60459512,12.17,2099.030805,2102.537,1.69,2096.386,-3.56,-0.168928538,-0.011483451,-624954.9822,97.2276,0.08
20150803,2104.49,2087.31,347677,1.416257621,-47.62618747,18.39,2098.936443,2099.513,18.39,2102.466,-26.25,-1.235706989,-0.009989572,3189428.91,97.4863,0.14
20150804,2097.68,2088.6,354671,0.781611089,-52.02155705,13.91,2098.401543,2096.924,25.68,2102.48,-33.32,-1.566790806,-0.009852659,710159.4849,97.9392,0.14
20150805,2095.27,2095.27,396868,0.795587611,-4.771127266,19.34,2098.538539,2095.493,6.59,2100.734,-28.44,-1.336290338,-0.001098875,-1273834.727,97.9178,0.14
20150806,2100.75,2075.53,424657,-0.501218107,-75.70899597,27.79,2097.112012,2093.634,-25.01,2095.72,-35.65,-1.682230643,0.001876596,-4628439.903,97.8139,0.14
20150807,2082.61,2067.91,360232,-1.989356853,-121.7490997,15.65,2095.250868,2093.426,-31.06,2090.466,-36.58,-1.730246198,0.004779622,-4939166.273,97.6178,0.14
20150810,2080.98,2080.98,351446,-1.009871747,10.31501164,27.78,2096.101261,2097.08,0.34,2091.694,2.03,0.0965678,0.005194423,-1682164.836,97.1855,0.14
20150811,2102.66,2076.49,370888,-1.835176901,-40.12145075,27.69,2094.955427,2096.162,-13.97,2089.844,4.42,0.212535763,-0.011619249,-2180281.067,97.198,0.15
20150812,2081.1,2052.09,426913,-2.302921088,-105.8464138,36.97,2094.107291,2093.91,-7.27,2087.086,18.41,0.890387108,-0.010708375,-1689600.149,96.3251,0.15
20150813,2086.19,2078.26,322130,-2.855336948,-41.40837217,14.67,2093.086597,2091.386,-16.45,2087.052,-9.86,-0.47103786,-0.009720321,-6724040.812,96.3754,0.15
20150814,2083.15,2080.61,279559,-2.605459495,-32.09985316,11.84,2092.939302,2090.156,7.98,2089.846,-17.03,-0.807656374,-0.00309813,-8325169.681,96.6024,0.14
20150817,2089.7,2079.3,286769,-1.510479046,15.06606964,23.57,2093.84413,2090.596,24.87,2089.498,-6.19,-0.293555531,0.004337817,-9376042.188,96.819,0.15
20150818,2101.99,2094.14,294999,-1.075716824,47.46897045,9.33,2094.13707,2090.956,-7.26,2092.068,-6.92,-0.328922352,-0.001390582,-11042644.45,97.0017,0.15
20150819,2095.69,2070.53,351292,-2.103686972,-75.74495877,26.39,2092.75354,2088.933,-4.46,2090.78,-18.43,-0.878438924,-0.001895794,-19900989.09,96.4418,0.15
20150820,2076.61,2035.73,392247,-6.385501909,-264.5351768,43.88,2087.322726,2084.15,-50.32,2081.248,-57.59,-2.751132173,-0.020138912,-26537796.85,95.7787,0.15
20150821,2034.08,1970.89,501824,-14.83985262,-328.1305878,64.84,2076.233895,2073.482,-112.5,2057.118,-128.95,-6.140944072,-0.063345341,-37960731.95,94.8598,0.15
20150824,1965.15,1867.01,661269,-27.4912117,-296.1281429,103.88,2058.803048,2052.385,-198.33,2015.272,-190.35,-9.135806024,-0.091580417,-44205472.09,93.5158,0.15
20150825,1898.08,1867.08,518356,-39.13212024,-203.0695226,80.96,2040.594186,2030.739,-234.83,1969.41,-209.96,-10.10603734,-0.104714652,-45272717.01,94.0134,0.15
20150826,1872.75,1872.75,533825,-41.99115548,-126.7552795,75.48,2031.062359,2016.185,-156.41,1941.59,-163.67,-7.778326949,-0.068580535,-31498474.74,95.34,0.14
20150827,1942.77,1942.77,497639,-39.9913551,-57.75459279,49.09,2026.928801,2006.612,-91.95,1931.976,-96.41,-4.626044231,-0.049666753,-17769725.41,95.7701,0.14
20150828,1986.06,1975.19,394908,-37.87229378,-37.68732165,18.29,2023.304153,1996.345,-46.86,1935.572,-97.18,-4.658565231,-0.054018188,-11922117.46,95.7727,0.14
20150831,1986.73,1965.98,391510,-37.11186347,-41.15063633,22.89,2018.435186,1983.319,1.29,1951.366,-111.21,-5.337934808,-0.059487248,-22486880.38,95.9885,0.08
20150901,1970.09,1903.07,437185,-40.74626294,-76.43841853,69.11,2008.474692,1965.012,20.64,1960.614,-177.69,-8.49565392,-0.079707253,-34590595.13,95.32,0.14
20150902,1916.52,1916.52,374262,-40.33656151,-60.34179878,35.06,2002.797103,1951.937,81.25,1962.284,-153.58,-7.304845798,-0.042672653,-27875010.32,95.911,0.14
20150903,1950.79,1944.72,352070,-39.37481183,-34.11453783,30.29,1997.876426,1943.477,83.52,1954.978,-145.79,-7.196876011,-0.010025927,-23724262.82,96.4019,0.14
20150904,1947.76,1911.21,316709,-40.55857135,-63.75497854,39.92,1990.575814,1938.51,53.61,1941.448,-158.39,-8.619508761,0.014579278,-26640484.89,96.2546,0.14
20150908,1927.3,1927.3,354865,-37.1795958,-12.66007993,49.2,1988.560022,1946.13,-18.25,1940.894,-66.32,-5.299070499,0.051690608,-18250708.4,95.8817,0.14
20150909,1971.45,1937.88,365212,-36.29191301,4.271847152,50.75,1984.129544,1953.573,-46.83,1946.532,-28.85,-4.602280263,0.000787831,-23643961.55,95.8939,0.14
20150910,1941.59,1937.19,362632,-34.36518817,11.96061625,28.1,1981.097207,1954.751,-19.89,1947.218,59.08,-0.943736079,-0.017794794,-17311858.76,95.547,0.14
20150911,1951.45,1939.19,321859,-31.76521642,28.2990017,21.86,1979.187949,1952.09,47.2,1949.202,93.44,3.583332013,-0.013987842,-12908483.74,95.1718,0.14
20150914,1963.06,1948.27,300020,-30.00597683,24.42000466,14.79,1976.696716,1948.506,4.17,1955.564,12.52,4.573760046,-0.009710067,-21730348.59,95.258,0.14
20150915,1955.1,1954.3,323986,-26.28661844,83.79477155,30.16,1976.829409,1949.097,56.87,1957.3,-9.57,1.936604295,0.032475772,-13452225.56,95.6286,0.14
20150916,1978.02,1977.93,363068,-21.69935339,142.532014,19.33,1978.589466,1957.243,25.9,1967.954,6.44,0.384874677,0.023279591,-9003635.973,95.3398,0.14
20150917,1995.33,1986.73,418379,-18.26569157,150.892382,34.13,1979.695231,1961.377,48.16,1975.536,18.02,0.066872143,0.019631193,-9103746.197,94.5509,0.14
20150918,1989.66,1953.45,600024,-17.93361245,34.65065558,36.75,1977.631875,1962.067,5.74,1974.932,44.18,-0.717480149,0.018799508,-28539477.19,95.1593,0.14
20150921,1960.84,1955.8,326935,-16.75590246,40.58881705,23.84,1976.616459,1966.642,5.92,1977.72,18.11,2.775557123,-0.00123895,-29376209.55,95.9249,0.14
20150922,1961.39,1929.22,380826,-17.57512225,-72.08613047,37.75,1973.390129,1963.975,-10.29,1970.65,-8.39,-0.31402974,0.000360316,-30977194.98,96.3323,0.14
20150923,1943.24,1932.57,319053,-18.33416769,-93.43215614,16.95,1970.092022,1963.647,-39.33,1959.34,17.54,0.912961556,-0.006930323,-28727968.5,96.1849,0.14
20150924,1934.81,1908.92,409153,-19.24003899,-135.5637348,29.84,1966.487067,1961.642,-63.07,1947.748,-37.17,-1.887367283,-0.014691109,-22630816.64,96.2721,0.14
20150925,1935.93,1921.5,372187,-19.80230239,-101.6376065,31.39,1963.139728,1958.671,-58.86,1942.41,-10.7,-0.550967024,-0.01110582,-12995422.07,96.2585,0.13
20150928,1929.18,1879.21,432666,-23.97145687,-206.4462632,52.13,1955.39023,1951.545,-76.26,1925.37,-70.52,-3.612168274,-0.048693437,-10584037.1,95.9687,0.13
20150929,1881.9,1871.91,413239,-26.77963823,-179.9843518,27.57,1948.599732,1942.145,-82.88,1913.64,-76.96,-3.92442824,-0.055740712,-6041735.024,95.9103,0.13
20150930,1887.14,1887.14,452507,-25.8075907,-93.01932872,36.44,1945.878805,1934.617,-22.71,1909.894,-33,-1.689682186,-0.035257763,-7596014.937,96.2692,0.07
20151001,1919.65,1900.7,398360,-24.44957523,-62.9580574,26.51,1943.777966,1927.979,-18.92,1908.21,-54.27,-1.495624747,-0.017471642,-15393679.83,96.1548,0.13
20151002,1921.77,1893.7,437857,-20.91005228,-23.15279179,57.66,1944.500065,1927.312,8.62,1912.214,-43.95,-0.085508159,-0.007936064,-12588156.55,95.9187,0.13
20151005,1954.33,1954.33,433449,-15.05156504,84.14965451,37.81,1948.55244,1929.32,44.31,1933.27,-3.15,1.741908726,0.022299389,-408011.1706,96.0788,0.13
20151006,1986.63,1971.99,420240,-10.85882928,98.75383817,19.63,1951.539826,1933.038,37.18,1952.436,21.89,1.376834969,0.020788719,4570162.259,95.4556,0.13
20151007,1982.34,1976.44,466647,-6.181001217,126.8239229,22.87,1955.757938,1938.745,53.09,1967.596,28.86,2.191466593,0.031861431,1589392.689,95.5902,0.13
20151008,1994.01,1987.53,393914,-1.041608845,141.587587,28.97,1961.250515,1946.864,74.67,1985.518,70.69,1.786571895,0.040771221,5570910.054,95.2894,0.13
20151009,2013.73,2007.61,370690,3.113318043,134.0995298,12.52,1966.359038,1955.219,82.65,1998.224,76.13,0.981301151,0.066068123,10981121.19,94.9041,0.13
20151012,2015.65,2010.55,289325,6.538137478,108.9025701,8.11,1971.225796,1968.788,86.12,2004.306,85.22,1.369711587,0.066107878,5339298.292,94.8782,0.13
20151013,2015,2001.78,340192,8.048430341,82.77774021,20.56,1974.317625,1980.748,121.92,2009.06,72.35,2.33193567,0.041752966,6080765.706,94.7781,0.13
20151014,2003.66,1990.73,364459,8.386142068,57.1166243,18.83,1976.214994,1988.169,110.15,2008.742,112.47,1.386396335,0.035311698,375547.0709,93.9143,0.13
20151015,1996.47,1996.47,374629,10.91801146,73.97778149,29.91,1980.752614,1998.173,103.83,2010.828,139.77,4.175545879,0.035822636,4431623.124,94.448,0.13
20151016,2024.37,2020.46,359543,13.51513977,91.54774407,13.08,1985.739031,2006.348,19.68,2014.472,113.08,4.866512616,0.022654947,12893043.58,94.7346,0.13
20151019,2031.73,2022.31,328732,15.43978286,90.33327288,12.14,1990.302933,2011.009,18.77,2017.712,109.84,5.248830373,0.026425263,9563892.437,94.9176,0.13
20151020,2033.13,2026.61,333150,16.54120087,91.5638994,12.51,1994.15694,2016.094,13.31,2023.128,79.41,5.148239046,0.017205297,3204488.284,94.8602,0.13
20151021,2033.47,2017.22,362779,16.27192779,69.05316575,20.75,1996.517231,2018.405,15.25,2028.068,31.89,7.28941369,0.002729155,-12980.8899,95.0499,0.13
20151022,2021.88,2021.88,443085,18.55347249,134.0586632,36.26,2001.849876,2022.313,58.27,2033.798,72.59,8.939063421,0.018328778,23482194.76,96.366,0.12
20151023,2058.19,2058.19,410846,21.93561182,205.8958187,27.23,2008.83084,2028.339,51.29,2042.206,79.32,8.079040432,0.0278004,27880863.06,97.0584,0.12
20151026,2075.08,2066.53,338580,24.01876244,169.370216,8.62,2014.768855,2033.711,38.07,2049.71,57.75,2.86823977,0.03258529,29167526.97,96.8048,0.12
20151027,2068.75,2058.84,421688,24.95514811,123.84507,12.34,2019.637536,2039.931,32.23,2056.734,51,2.531155547,0.034682389,28884581.96,96.8792,0.12
20151028,2066.48,2063.11,469811,27.35561952,138.9901485,27.24,2026.372056,2049.542,59.58,2071.016,72.89,3.612958869,0.03180807,35330022.41,97.6195,0.12
20151029,2088.35,2082.63,400894,28.84960004,126.7448368,9.89,2032.37567,2056.097,70.47,2078.396,85.72,4.278106893,0.026945406,36929631.49,97.2199,0.12
20151030,2090,2079.34,425620,28.88961782,96.74124801,14.98,2036.850368,2060.722,26.85,2079.238,85.12,4.268292683,0.021977916,38688305.23,96.8961,0.07
20151102,2080.76,2080.76,376002,30.56131702,108.5847015,26.84,2043.250333,2067.761,28.9,2085.812,80.19,3.962230589,0.03482807,43410301.92,96.9097,0.12
20151103,2102.63,2097.51,427206,31.98066748,120.380966,18.97,2049.587444,2075.663,38.61,2094.592,76.68,3.771561794,0.043061158,37271990.56,97.1675,0.12
20151104,2110.6,2096.98,407887,32.13154699,102.4490164,17.61,2054.60864,2084,36.42,2096.984,68.65,3.375687185,0.023688229,33301845.89,97.8856,0.12
20151105,2101.68,2090.41,405189,31.69372841,80.94239445,18.37,2058.92496,2088.742,9.58,2099.088,69.16,3.405604771,0.011800393,28822488.46,97.9926,0.12
20151106,2098.6,2083.74,436902,30.93129244,58.95421128,18.17,2062.760678,2091.147,9.79,2103.056,80.26,3.975353403,0.013347942,22223498.82,99.1658,0.12
20151109,2096.56,2068.24,388235,28.33654867,5.888116492,30.96,2064.26728,2091.887,-0.78,2097.962,26.07,1.270152155,0.006105129,20326768.75,99.0496,0.12
20151110,2077.19,2069.91,382144,26.23119047,-25.02557843,13.76,2065.929444,2093.47,-22.33,2092.348,6.57,0.316603619,-0.004128495,17848612.38,99.1696,0.12
20151111,2083.41,2074.85,369241,23.74669398,-42.85341339,12.09,2066.793306,2091.935,-34.79,2086.886,3.82,0.184435925,-0.006896684,10236517.61,98.9696,0.12
20151112,2072.29,2045.66,401637,19.21375008,-168.2605568,29.34,2064.810134,2087.591,-56.34,2076.094,-19.92,-0.964233333,-0.016057825,3983878.331,98.5095,0.12
20151113,2044.64,2022.02,427875,13.61416439,-233.8315494,23.95,2060.832026,2081.959,-76.89,2060.862,-67.31,-3.220034922,-0.038501937,-3287591.157,99.1003,0.12
20151116,2022.08,2019.39,374124,11.47700565,-152.3866008,33.83,2060.104214,2076.873,-46.01,2055.784,-36.22,-1.733503716,-0.026827315,5424416.937,99.3841,0.13
20151117,2053.67,2045.9,442735,9.452428218,-84.43937491,20.79,2059.183813,2070.938,-28.14,2049.528,-28.92,-1.390812558,-0.02467286,7531321.873,99.6525,0.13
20151118,2051.99,2051.99,392639,10.40214757,-12.82564503,34.87,2061.507259,2069.065,1.86,2051.244,-20.47,-0.972885625,-0.007785974,6664605.047,99.5715,0.12
20151119,2083.7,2078.76,362811,10.84102003,18.32828272,7.98,2063.386568,2067.196,6.24,2058.298,-28.55,-1.353215249,-0.00855564,226925.1551,98.9779,0.12
20151120,2082.82,2082.82,392960,11.69391418,47.62102495,15.82,2065.842133,2066.193,43.2,2071.524,-13.14,-0.625026756,0.005068999,2355868.681,99.6025,0.12
20151123,2089.41,2081.39,358798,12.02306014,48.94588494,14.22,2067.81812,2066.994,63.55,2078.204,-13.34,-0.635259271,0.002333952,2286419.038,99.7298,0.12
20151124,2084.42,2070.29,388493,12.34734191,44.2136837,23.83,2069.848775,2067.736,35.95,2085.944,-10.06,-0.479230183,0.006768335,7765542.311,99.6308,0.12
20151125,2089.3,2086.3,285294,12.43915991,68.99207523,6.7,2071.660321,2069.123,38.43,2087.002,10.29,0.495049505,0.02053742,244036.7655,99.7437,0.12
20151127,2088.82,2084.13,146684,12.46825766,70.88115268,9.16,2073.417433,2073.537,8.87,2088.776,8.39,0.728192771,0.03208922,-5283934.756,100.0768,0.12
20151130,2090.95,2080.41,424503,11.57517746,50.9002777,13.4,2074.083392,2079.274,-8.76,2087.024,5.41,1.683309139,0.013083959,-8990137.976,100.2351,0.08
20151201,2082.93,2082.93,371212,12.51609551,89.28634189,22.96,2076.802116,2084.218,16.04,2090.232,56.66,3.934178266,0.024821295,-1674867.018,99.7855,0.13
20151202,2101.71,2077.11,395064,11.26631797,48.20872945,27.16,2077.06001,2087.125,-9.63,2088.306,56.47,1.281907666,-0.001953369,-12501158.16,99.9883,0.13
20151203,2080.71,2042.35,430649,7.774368976,-64.27742631,42.65,2074.446676,2083.729,-39.25,2080.456,-3.57,-0.039991416,-0.015192866,-18554144.92,97.8693,0.13
20151204,2051.24,2051.24,421491,8.305926102,2.383884752,44.22,2076.088897,2084.774,2.82,2080.772,41.25,0.389233915,0.001204767,-5921382.106,98.3092,0.13
20151207,2090.42,2066.78,404382,7.461466002,-22.66612881,24.91,2076.182335,2083.564,-13.04,2080.104,-6.51,-0.200361323,-0.004562468,-14837723.9,98.7079,0.13
20151208,2073.39,2052.32,417357,5.639493377,-154.7383657,24.75,2074.983065,2081.264,-16.82,2072.296,-17.65,-1.224409694,-0.012229913,-20093617.43,98.4238,0.13
20151209,2061.17,2036.53,438525,2.873794102,-175.9314389,43.8,2072.377059,2077.112,-55.01,2065.918,-41.55,-1.867640504,-0.019747519,-19415762.92,97.343,0.14
20151210,2047.93,2045.67,371515,1.041935194,-132.6061904,21.98,2070.458292,2073.448,-27.28,2066.44,-34.36,-1.766755699,-0.018123448,-17683602.06,97.9263,0.14
20151211,2047.27,2008.8,430106,-3.584870905,-209.576748,43.43,2064.926073,2065.674,-37.25,2050.576,-76.77,-3.662267159,-0.032705092,-24419987.49,97.5761,0.14
20151214,2013.37,1993.26,461244,-6.405589405,-182.7237941,29.66,2060.832162,2059.827,-69.75,2039.55,-66.93,-3.204124718,-0.038375748,-17969050.95,97.6446,0.15
20151215,2025.55,2025.55,435354,-6.829849319,-76.66094188,31.93,2059.172908,2053.905,-33.66,2035.514,-46.7,-2.234332164,-0.017359859,-15478288.88,98.1777,0.15
20151216,2046.5,2042.43,463545,-4.718373761,2.44636979,34.29,2060.496441,2053.261,9.48,2040.604,-7.34,-0.35281507,0.011311726,-6644411.613,98.3706,0.15
20151217,2073.76,2041.66,432739,-5.4976066,-27.58071014,34.71,2058.724399,2052.488,-5.73,2038.536,-60.74,-2.88876312,-0.023808499,-6904142.863,99.0758,0.37
20151218,2040.81,2005.33,668307,-8.944383251,-134.1262972,36.56,2053.66017,2043.874,-46.68,2037.172,-73.96,-3.556607085,-0.03443312,-18672654.89,98.7112,0.37
20151221,2010.27,2005.93,376028,-10.29847455,-111.2330882,17.35,2050.563964,2038.282,8.78,2037.014,-28.47,-1.389037968,-0.020566101,-20347354.48,98.4536,0.36
20151222,2023.15,2020.49,352086,-9.820472296,-43.1209126,22.25,2049.459777,2035.82,17.03,2036.126,-52.72,-2.520449971,-0.004224417,-15404824.98,98.1859,0.36
20151223,2042.2,2042.2,348409,-7.314225832,37.34207026,25.76,2050.872179,2037.487,20.88,2034.37,-12.78,-0.615289807,0.005842202,-15835689.35,98.3578,0.36
20151224,2063.52,2058.73,141186,-5.530537282,63.2662522,8.63,2051.835781,2038.363,-12.08,2038.19,-2.6,-0.12599402,0.023590605,-14887366.82,97.939,0.36
20151228,2057.77,2044.2,249251,-4.42821107,38.03632737,16.79,2052.279992,2042.776,50.95,2048.38,8.88,0.208066347,0.016805252,-18315666.37,97.9719,0.36
20151229,2060.54,2060.54,254200,-1.77028357,114.0054492,25.06,2054.763802,2048.418,57.21,2059.822,26.13,3.279218036,0.016816143,-13969068.64,98.2621,0.36
20151230,2077.34,2061.97,236743,-0.864268765,83.66651135,16.39,2055.582488,2050.413,24.39,2064.7,50.99,2.048527652,-0.004683875,-18215152.02,98.2344,0.35
20151231,2060.59,2043.62,265533,-1.693752677,20.33382433,19.74,2054.47368,2047.5,-20.35,2060.63,22,0.025937037,0.001002965,-22179859.71,98.7044,0.2
20160104,2038.2,1989.68,430488,-4.819601866,-110.4084565,54.26,2050.491424,2044.577,-48.33,2050.964,-30.75,-2.914035705,0.003532638,-26740571.1,98.8466,0.36
20160105,2013.78,2004.17,370662,-6.890627848,-108.8167336,17.77,2047.274146,2045.693,-44.28,2043.006,-56.36,-1.233171229,-0.002196769,-19284420.39,99.3634,0.36
20160106,2011.71,1979.05,433666,-10.54467239,-141.7254253,37.66,2041.844227,2042.604,-66.24,2025.386,-51.63,-0.762384383,-0.023889513,-29808154.14,99.2229,0.36
20160107,1985.32,1938.83,507659,-17.05020959,-192.9407117,51.43,2032.439063,2033.016,-135.27,2001.332,-62.46,-3.862157683,-0.058712681,-32597363.84,98.2844,0.36
20160108,1945.97,1918.46,466494,-23.63283607,-187.2294468,41.94,2021.923914,2018.79,-141.33,1976.95,-99.12,-5.735248679,-0.067423908,-31704721.24,98.3897,0.36
20160111,1926.12,1901.1,460729,-28.39001822,-165.29254,34.55,2012.566398,2005.058,-120.27,1959.152,-115.3,-6.81202738,-0.064590323,-39281583.81,98.8438,0.36
20160112,1927.83,1914.35,488726,-30.59624335,-113.4768389,33.03,2005.529598,1993.276,-73.98,1943.546,-125.61,-5.934526611,-0.067206836,-33177714.92,98.9391,0.36
20160113,1940.34,1886.41,508703,-35.83706083,-118.0488792,63.92,1994.553446,1974.468,-126.43,1923.55,-170.71,-8.282912581,-0.083882599,-36992292.19,98.9575,0.36
20160114,1891.68,1878.93,524111,-37.01710803,-96.38890925,55.54,1987.628356,1960.316,-68.42,1919.3,-134.66,-6.548018478,-0.059737566,-29764287.63,99.0721,0.36
20160115,1916.68,1857.83,546846,-40.83113807,-108.1455117,64.01,1977.409465,1943.955,-62.76,1910.96,-198.03,-9.528185685,-0.06574881,-38315675.2,98.9195,0.36
20160119,1888.66,1864.6,492835,-43.27425406,-97.13956776,36.84,1968.25904,1930.822,-42.34,1902.492,-182.03,-7.955712986,-0.067129136,-33542712.09,99.1251,0.36
20160120,1876.18,1812.29,641607,-46.45020813,-123.319274,69.04,1957.884846,1915.084,-79.35,1886.622,-184.61,-7.618276311,-0.065785375,-38615654.28,99.0828,0.37
20160121,1861.46,1848.98,507881,-47.63854584,-92.9673338,40.87,1949.41867,1902.957,-21.29,1882.364,-143.67,-7.324801285,-0.038135135,-41393190.89,99.0836,0.37
20160122,1877.4,1877.4,490176,-45.00253071,-46.67986535,39.86,1945.369273,1899.338,-14.94,1879.376,-109.81,-4.188397496,-0.007871885,-39077275.12,99.5279,0.38
