Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20090121,12534.5996,12439.1299,330394.8,-407.2913382,-123.5864665,520.6396,13894.19823,13551.88702,-1084.4199,13076.37188,-2979.6797,-19.14554023,-0.127101256,-1794459.499,85.46,0.23
20090122,12844.3701,12657.0996,187827.86,-452.4716976,-96.9302413,311.6201,13776.46413,13376.09502,-1046.6202,12959.37792,-2851.5196,-18.38562041,-0.119593624,-1988167.022,85.56,0.23
20090123,12542.0098,12469.8398,219815.82,-489.0461958,-97.42474676,264.96,13662.38179,13196.21094,-664.3604,12823.99588,-2408.8604,-16.07250595,-0.099663617,-1909105.648,85.58,0.23
20090129,13560.0703,13109.2695,266227,-466.1930887,-28.92072026,981.4707,13614.0054,13114.55391,-88.5303,12786.88378,-1261.4805,-12.23042664,-0.037578155,-2272502.153,85.38,0.23
20090130,12958.0801,12899.5703,368933.68,-433.101279,-28.62600502,490.5498,13582.02489,13075.56993,35.25,12850.57188,-1099.2304,-11.40453419,-0.031113646,-1971015.524,85.84,0.23
20090202,13194,12733.3496,200549,-435.4816255,-55.79264182,544.8604,13513.40254,12991.25791,-394.0196,12906.14394,-1109.5098,-10.78266983,-0.028805479,-1973211.834,85.95,0.04
20090203,12991.4902,12729.04,156224.88,-439.1325816,-62.7018582,336.9297,13443.25845,12944.65087,-563.1006,12929.92382,-891.1602,-11.13237653,-0.036107265,-1980457.235,84.88,0.04
20090204,13029.4199,12975.2998,207087.1,-414.0940705,-14.36307025,331.8506,13407.12808,12925.48885,104.1201,13026.98182,-640.7208,-6.492809391,-0.020697212,-1990833.333,85.7,0.04
20090205,13084.79,13018.6396,338498.24,-380.5833319,43.00986233,473.8907,13385.39211,12909.37987,595.2705,13031.87596,-64.0596,-3.578779761,0.016627404,-1994745.379,86.09,0.04
20090206,13535.7598,13322.6201,242815.68,-312.0087016,143.3663691,481.3398,13411.07286,12978.90692,997.0498,13107.24196,399.5302,-0.361706014,0.078462612,-1801746.195,85.29,0.04
20090209,13865.5898,13561.54,269295.56,-245.6309041,156.8674705,304.0498,13445.16684,13097.44989,1190.46,13288.75584,429.0694,3.972673783,0.080693194,-1894388.497,84.88,0.04
20090210,13787.1201,13663.4102,195790.04,-181.9253259,150.4859719,312.8994,13486.64043,13219.71483,1019.1494,13509.50584,920.8701,4.715999682,0.093802594,-2001080.419,85.58,0.04
20090211,13546.1396,13363.0596,180834.72,-157.1768743,72.30048218,517.58,13491.64706,13315.77587,762.3204,13604.56992,955.5801,1.493402896,0.028419701,-2113244.042,85.71,0.04
20090212,13439.5801,13174.0098,175597.54,-160.7978256,25.65282542,365.2002,13466.56637,13323.16288,164.4102,13614.4498,570.3096,2.072029908,-0.003758805,-2144851.802,86.1,0.04
20090213,13314.8096,13314.0195,154668.68,-135.7670778,56.92499312,348.0205,13474.95718,13350.80887,375.7695,13594.37578,976.0703,7.716692304,0.051139549,-1041860.107,86.11,0.04
20090216,13559.8203,13257.3496,135758.57,-122.4895736,35.92755707,302.4707,13473.1403,13410.24784,-199.1601,13531.73984,301.4502,6.303446972,0.050460491,-735888.7293,86.46,0.04
20090217,13195.5098,12933.9102,235324.64,-151.4130895,-81.90712611,521.9697,13422.87935,13427.09892,-823.6592,13344.692,-332.8096,2.916070244,-0.009069979,-824996.0532,87.76,0.04
20090218,12783.79,12712.3301,227448.44,-166.7165815,-95.39895622,318.9502,13384.12894,13422.30996,-864.6396,13240.05,154.5098,1.201336685,-0.012360697,-323100.1954,88.14,0.04
20090219,12873.0996,12788.0801,158714.7,-176.2194384,-76.81104379,267.6396,13349.77003,13406.75596,-515.8496,13199.06212,246.4708,1.929035999,-0.046259813,-41586.52737,87.5,0.04
20090220,12719.1396,12669.5703,205333.16,-207.5178484,-121.4783339,353.7901,13287.80811,13311.16895,-529.1299,13027.96212,-364.7197,-2.79181554,-0.077702453,-23667.05287,86.62,0.04
20090223,12777.96,12777.96,193111.22,-191.7086169,-52.36344876,508.8106,13277.07397,13251.77295,-379.5703,12971.80606,-3.8008,-0.028840039,-0.05082907,43127.38666,87.33,0.04
20090224,12789.29,12634.8398,213484.66,-207.1783311,-112.1296036,540.2598,13231.49735,13143.56094,-657.3604,12942.42988,-856.5205,-6.272559436,-0.054707069,80358.31653,86.89,0.04
20090225,12979.8604,12858.2803,177906.54,-200.4597022,-48.67557656,349.7901,13209.93381,13090.14795,59.6797,12940.2459,-763.9795,-5.548523445,-0.016874406,134389.8699,87.86,0.04
20090226,13070.4102,12691.96,197460.84,-201.6974511,-64.61669615,379.6201,13179.93443,13056.81201,-121.0596,12914.5619,-985.6992,-7.10125202,-0.04867175,-33979.62811,87.8,0.04
20090227,12929.9902,12799.8096,269838.08,-207.0192572,-59.21149822,232.4902,13144.85214,12982.50205,-211.7901,12937.04198,-727.6397,-5.374314306,-0.047883127,-221512.0433,88.15,0.04
20090302,12929.9902,12296.8604,219479.28,-248.2457758,-141.6714547,735.4394,13066.05288,12868.66006,-381.7099,12765.51406,-910.8398,-6.88553944,-0.048506835,-257314.4174,88.91,0.37
20090303,11967.0703,11849.1699,234279.68,-300.3385175,-240.5536072,468.2901,12967.7507,12777.50801,-1141.2197,12612.58614,-1520.79,-11.21967566,-0.075454833,-242060.8644,89.07,0.37
20090304,11880.1699,11880.1699,288280.96,-314.0153719,-150.0021095,543.5205,12907.1221,12709.02305,-467.3691,12477.8002,-1124.7295,-8.358646988,-0.053151412,236694.2574,88.48,0.37
20090305,12488.3301,12163.5498,266796.6,-330.7178194,-109.305431,324.7803,12840.84763,12627.81103,-793.8399,12341.06016,-734.1602,-5.671205041,-0.038422173,-231690.1475,89.1,0.37
20090306,12031.38,11921.52,417809.44,-363.1465014,-138.6169956,289.7202,12753.29262,12550.04604,-973.4204,12163.0501,-1094.48,-8.40872772,-0.095147637,-304271.092,88.59,0.37
20090309,11872.46,11344.5801,207152.52,-430.4388625,-173.9749379,583.3095,12619.12952,12366.99409,-1466.9902,11968.47412,-1678.7803,-12.89053093,-0.113602155,-392234.4284,89.17,0.37
20090310,11542.8799,11542.8799,184568.12,-450.3775868,-122.0979894,402.5303,12531.02669,12256.54712,-623.4102,11900.5081,-1005.1201,-7.914848828,-0.100809091,-309112.2472,88.62,0.37
20090311,12228.2197,11904.6104,268584.96,-441.9916827,-57.81202598,534.1699,12473.84893,12149.10513,-103.2197,11820.41006,-1244.4394,-9.445388937,-0.074779733,-623299.4232,87.63,0.37
20090312,11905.4697,11848.5,145747.97,-424.7311324,-58.27742007,192.3398,12428.8662,12059.76412,-329.6201,11778.46808,-796.9892,-6.227198388,-0.063227222,-636294.3357,87.36,0.37
20090313,12395.1797,12303.7002,285784.28,-364.5456,25.8044769,524.2695,12438.09797,12031.18707,314.5596,11899.32404,-479.2803,-3.685331396,0.016632854,-382723.9517,87.26,0.37
20090316,12657.8701,12615.4502,277929.5,-277.2672826,92.08135041,450.9102,12489.39436,12097.11207,1055.19,12225.75002,81.7696,0.634121582,0.072655558,-195947.3361,87,0.37
20090317,12995.8799,12878.0898,289696.36,-213.5942318,115.6525211,348.2198,12526.41297,12181.53306,1533.5097,12462.55802,66.5195,0.519214261,0.042470538,-288652.7954,86.88,0.37
20090318,13052.9502,13020.7998,176849.36,-142.2018994,125.6111605,289.1104,12582.67554,12260.13501,1423.1201,12699.85996,799.7099,6.492490335,0.069064418,-89296.49822,84.1,0.37
20090319,13205.1699,12947.9004,204096.44,-83.55033523,117.063956,257.2695,12634.88928,12352.10298,1200.2597,12925.73788,1097.04,9.11626183,0.092103212,-289636.7165,83.07,0.37
20090320,13157.9004,12797.0996,207334.8,-60.3711367,81.3659977,360.8008,12653.80552,12443.30196,831.9795,12987.27988,502.3594,4.073905384,0.116018901,-429396.5409,83.71,0.37
20090323,13001.5498,13001.5498,267986.38,7.450079656,111.3523692,617.5097,12729.38785,12653.58594,921.6201,13081.42186,1236.1797,10.12329362,0.130387101,61432.16828,83.47,0.37
20090324,13773.1699,13538.1602,291300.7,97.42954228,140.6690727,505.5606,12841.85946,12875.21494,933.6298,13287.87186,1988.8198,16.68260255,0.142317127,-7835.165794,84.1,0.37
20090325,13754.7695,13567.4502,318613.76,143.8233054,108.5091828,342.8896,12916.16907,13044.35996,744.0206,13388.85996,2277.5303,20.075933,0.118966889,-226822.9307,83.77,0.37
20090326,13821.2803,13819.0996,482172.8,217.3713237,126.3948559,509.9794,13029.77016,13255.10498,991.8106,13584.47208,2414.9307,20.65093566,0.11221085,244242.2367,84.12,0.37
20090327,14257.5596,13955.6602,339691.52,273.3564113,125.7690738,301.8994,13133.55396,13414.475,988.5801,13841.67012,2188.8398,18.34634264,0.080937002,-89445.07334,85.14,0.37
20090330,13893.1504,13413.4805,288551.96,261.2017567,56.95417608,706.0195,13164.29454,13462.43701,622.8203,13843.45216,1454.7998,12.12178584,0.04297162,-363195.3377,85.67,0.37
20090331,13545.3604,13428.3096,285488.88,258.2500934,44.51501061,268.3808,13203.50644,13532.22998,128.5996,13776.5881,1050.2197,8.384452225,0.033798537,-346051.844,85.6,0.37
20090401,13746.1797,13411.79,275337.24,248.4890284,34.88742033,376.6202,13233.60488,13572.46699,-390.7998,13756.07402,542.83,4.183109586,0.028745068,-420470.954,85.47,0.001
20090402,13963.3398,13953.5596,340281.56,317.9755886,144.472384,1013.7998,13356.30629,13711.57197,899.8593,13838.67186,1643.8799,12.76493584,0.116269345,44840.38865,84.3,0.001
20090403,14547.5195,14392.1904,307865.12,370.685222,152.4371903,252.6299,13469.58097,13882.79003,436.7099,13923.90994,1428.5205,10.89046274,0.075504873,225410.5091,84.17,0.001
20090406,14920.8398,14778.5098,255528.04,443.8424786,176.2842677,601.3692,13615.14849,14037.85204,889.0595,14232.25192,1867.1201,14.3389932,0.072522823,233326.8765,84.73,0.001
20090407,14922.0898,14743.71,255888.62,490.5915021,132.1560819,254.33,13740.27432,14139.71503,809.4697,14502.84196,2095.4599,13.69325084,0.087538479,1141.244163,85.23,0.001
20090408,14715.7002,14276.3496,294478.92,485.4022003,68.12304206,652.6201,13810.2349,14224.99003,1018.5303,14693.90604,1027.4405,12.78956907,0.025276921,67336.5426,85.2,0.001
20090409,14677.8496,14656.1602,260934.02,509.8316237,101.7327778,512.5498,13914.15636,14304.233,1325.3907,14769.79414,991.0704,10.81241094,0.052472228,447770.2425,85.66,0.001
20090414,15302.1396,15140.3896,364304.64,577.3067374,151.8649448,694.9296,14072.82339,14450.29902,1034.4698,14976.6881,1958.0498,10.42725731,0.13631632,857376.5977,84.78,0.001
20090415,15344.5898,15213.3896,252945.02,630.7292632,134.0225374,456.46,14224.89927,14671.62802,740.6504,15111.00412,1560.6396,10.97857644,0.133608893,900874.5563,84.95,0.001
20090416,15928.8203,15517.3896,268495.6,658.4860732,130.5779641,459.7403,14354.24126,14872.32509,1108.1298,15241.80822,1463.4902,15.8041612,0.132416832,945868.8051,85.19,0.001
20090417,15956.46,15560.4004,309578.68,674.1869247,109.8591866,396.0596,14473.00586,15080.49804,699.8593,15467.09004,2144.9394,14.91784834,0.069180255,595444.1608,85.88,0.001
20090420,15574.3203,15382.96,256599.4,690.7422696,91.98461743,495.4404,14594.71103,15203.39209,849.5,15636.99004,2174.8907,16.50477901,0.07651747,518829.9117,86.67,0.001
20090421,15065.5898,15065.5898,242681.12,658.7456142,39.44371459,685.3204,14660.53756,15277.41201,384.4794,15578.13592,1766.3496,5.260442735,0.018831066,474010.4493,86.5,0.001
20090422,15328.8301,14830.5898,306984.08,593.6676487,5.658464354,565.6905,14681.29115,15265.45303,-701.71,15419.90194,356.4805,2.28768653,-0.003383991,327595.8867,86.28,0.001
20090423,14958.2402,14867.5898,200829.36,562.719396,-0.447746904,354.6104,14732.06913,15294.00206,-455.1601,15346.1959,668.7696,1.912324197,0.048611623,395126.5283,85.42,0.001
20090424,15217.3701,15062.29,179201.84,535.6004836,12.48875969,305.1905,14782.2387,15372.40098,-324.1406,15277.71192,260.8096,5.416212511,0.023425056,478386.3092,84.76,0.001
20090427,15160.6904,14798.9004,233166.12,474.8707557,-58.35749435,459.9492,14787.77977,15366.30195,-760.8496,15095.61386,-88.5498,-0.409292135,-0.047479634,458390.2582,85.72,0.001
20090428,15057.25,14464.7803,281852.48,399.1191199,-99.3279023,613.8496,14765.62078,15263.79697,-1195.7998,14949.45802,80.25,-2.323939784,-0.071125509,-38010.14798,85.2,0.001
20090429,14767.9199,14714.5098,241372.96,367.2767782,-60.6235485,428.5498,14783.84263,15192.52998,-328.9394,14965.15802,55.54,0.372716402,-0.040174574,35186.14407,84.66,0.001
20090430,15369.1104,15204.0996,293289.66,383.1382282,45.10262183,630.3398,14854.04716,15186.32998,642.54,15026.46406,-59.17,-0.379777866,-0.00514569,281313.8803,84.79,0.001
20090504,15869.2803,15855.2402,332497.56,459.8077855,177.3118312,866.1289,14999.47598,15264.30801,1166.5898,15250.9041,711.4297,4.540184736,0.038467596,158027.6618,83.71,0.001
20090505,16572,16295.8604,252050.4,518.5478012,171.8002966,284.6787,15135.72399,15332.225,1171.2305,15568.83614,847.0899,5.435990712,0.069639983,187715.899,84.16,0.001
20090506,16348.7598,16268.0303,304211.52,590.9268289,159.9815651,617.8896,15297.51888,15487.09307,1994.1504,16024.72812,1233.3008,7.905131054,0.116196616,689674.847,83.98,0.001
20090507,17278.3105,16880.5996,441145.8,671.478093,169.3856438,466.6797,15480.41142,15721.03711,2662.7802,16476.9162,1466.9804,9.313623031,0.116357494,593697.62,83.84,0.001
20090508,17149.3105,16970.1992,388627.04,740.6549684,140.9130766,472.7617,15662.26454,15938.57802,2432.9189,16850.69198,2103.9795,13.76419401,0.122543734,957135.7944,82.43,0.001
20090511,17381,17032.4395,372238.28,762.3280842,111.7461157,653.2011,15798.04403,16121.48798,1566.959,16992.07186,2209.499,14.85033031,0.131527152,462267.4403,82.8,0.001
20090512,16996.2109,16908.0605,402946.16,775.8612857,83.67432582,331.5899,15927.14846,16352.81005,772.5908,17136.78396,1939.1806,12.74564197,0.151485639,655804.1321,82.29,0.001
20090513,17097.8203,17014.8594,204332.84,770.1222066,76.36077988,357.291,16035.00281,16603.26092,629.539,17181.79372,1800.7695,11.80147617,0.123254153,580431.5577,82.57,0.001
20090514,16630.3301,16422.2793,296219.86,715.5331344,25.55530161,637.3398,16083.25869,16761.73485,-292.8808,17046.5535,1701.2696,11.46375649,0.061704658,447213.7883,82.4,0.001
20090515,16818.8105,16736.1797,198498.2,684.4737161,42.97276233,411.7207,16150.63397,16888.70575,-427.1914,16926.71952,2235.5888,15.35947676,0.0243974,582951.7597,82.94,0.001
20090518,16475.96,16334.36,239727.84,670.8630823,35.17647971,728.13,16233.70788,16952.89177,-366.9591,16913.71168,2065.9598,13.81270762,0.034825415,586923.9644,82.55,0.001
20090519,17454.2305,17376.4297,281304.42,694.1250873,103.9211204,566.0197,16358.5004,17064.28669,456.0801,16991.78942,2023.0391,13.03421414,0.040438772,483659.5926,82.1,0.001
20090520,17486.3906,17362.3691,230851.3,699.0004292,99.4925076,248.6309,16464.91367,17128.41364,322.1992,17075.03356,1094.79,6.6832713,0.014760332,293749.3696,81.18,0.001
20090521,17291.4395,17172.6406,153897.72,672.8093424,56.665492,303.1992,16534.87334,17126.5736,139.8711,17206.5937,769.4101,4.682935782,-0.01094769,437394.5189,80.49,0.001
20090522,17169.5703,16740.2695,193844.66,633.6954796,0.201562528,558.9903,16585.12536,17093.83864,520.83,17260.95776,227.9492,1.354054163,-0.001488166,677905.3076,80.04,0.001
20090525,16999.0508,16789,195019.36,600.5596625,-5.818027254,475.4199,16636.23916,17097.22575,331.1211,17280.73982,-96.0703,-0.557967885,-0.001855017,636806.1385,80.01,0.001
20090526,17050.3398,16977.7109,205221.92,557.3634724,-8.323937988,306.1797,16670.07929,17081.01774,-31.3495,17170.24606,-398.3086,-2.290463475,-0.003989456,396933.3973,80.09,0.001
20090527,17395.6094,17347.8906,456427.2,588.4616086,169.6258224,992.459,16785.81169,17163.58278,341.2402,17252.132,797.3203,4.665980046,0.075122156,992676.4582,80.76,0.001
20090529,18027.9297,17833.7402,435855.32,628.9134463,194.8384104,394.0489,16917.73439,17326.51383,626.9707,17446.43396,1017.3594,6.338097026,0.075961741,1005818.71,79.23,0.001
20090601,18499.9199,18415.4102,412467.12,710.6830075,223.2001572,724.8008,17105.4349,17536.30289,1412.75,17811.64802,1828.9707,10.11417483,0.098772848,1315177.776,79.19,0.09
20090602,18916.6094,18300.6191,393113.64,726.8015992,146.1109512,615.9903,17227.68683,17672.9199,1189.5899,18065.09998,1847.3906,7.793028626,0.045953946,1184925.981,78.45,0.09
20090603,18616.9395,18508.3008,309456.08,746.0960241,130.5445603,578.3105,17356.14243,17776.16404,1513.9512,18382.08202,1785.7715,12.3009273,0.059248655,1388207.613,79.5,0.09
20090604,18417.9004,18108.8008,268325.76,746.830922,80.01029042,467.6699,17465.34501,17878.85701,1380.9492,18505.58202,1479.8595,10.19653964,0.070436985,1273746.778,79.44,0.09
20090605,18674.4805,18406.8594,250128,752.9962998,88.73740231,315.6308,17580.98161,18026.86092,1687.9688,18607.28788,1135.5,9.731704509,0.086565875,1161500.696,80.67,0.09
20090608,18521.7891,18236.0508,198737.5,715.2515992,54.34133075,443.4785,17645.02056,18145.94803,368.1211,18480.24804,777.5508,4.043320311,0.061992335,708255.3595,80.87,0.09
20090609,18450.6406,17710.4492,217488.28,661.9809148,16.90826933,765.0606,17684.39862,18239.61502,-830.0996,18414.13006,859,3.334033767,0.059081888,722430.2821,79.81,0.09
20090610,18339.9102,18258.1602,443222.64,670.7085447,70.69067291,731.3594,17789.28068,18419.02499,396.5801,18455.96796,1723.1407,9.222191946,0.047929681,854829.0625,80.32,0.09
20090611,18578.8906,18564.8691,364198.92,670.3313335,79.06031263,318.3711,17884.68531,18509.60097,214.5586,18513.61992,1669.209,10.13044879,0.032996026,1160867.742,79.6,0.09
20090612,19034.7891,18707.1895,359944.36,670.2662417,94.71639092,454.7812,17980.39906,18581.46894,386.9102,18555.65,1898.1192,10.32518371,5.77E-05,848270.6449,80.13,0.09
20090615,18712.0605,18433.3008,235762.04,631.4084308,43.46588543,456.3789,18029.7859,18542.50605,-180.5684,18604.76406,613.6914,8.871465337,0.005939836,900941.5682,81.16,0.09
20090616,18235.9707,17859.7402,292410.44,567.1678698,-81.24025124,639.2207,18042.71105,18520.14804,-87.8906,18626.16602,-5.5,1.56682291,-0.022123185,664367.1276,80.75,0.09
20090617,17984.8301,17833.7695,291414.78,503.9199013,-111.2723031,421.3614,18046.70044,18470.96093,26.1094,18485.9539,-803.9902,-4.256486104,-0.022600395,755215.0713,80.29,0.09
20090618,17955.6797,17655.8203,235569.88,424.0590063,-154.9824744,428.7793,18020.98232,18398.35,-1009,18283.08008,-612.4199,-3.330345491,-0.048334682,779541.6739,80.58,0.09
20090619,17936.3301,17759.8594,308569.28,368.1660258,-115.3936124,255.25,18011.4535,18322.49004,-870.0996,18089.33008,-655.541,-3.528878066,-0.018213652,786611.474,80.36,0.09
20090622,17906.3906,17906.3906,259202.16,331.2376983,-54.11879708,492.5293,18016.0342,18303.10606,-830.1289,18001.44806,-443.2187,-2.395418156,5.87E-05,687138.1533,80.84,0.09
20090623,17577.7305,17375.9609,286590.08,256.9547113,-151.1726055,683.5899,17970.54228,18251.09395,-960.5918,17876.02188,-1141.1602,-6.109148585,-0.066395915,531508.2304,79.85,0.09
20090624,17583.3496,17484.0605,222204.2,224.0494011,-89.16016357,428.0098,17963.07639,18161.74297,-273.3496,17837.53204,-361.2402,-1.979030679,-0.047835533,701620.579,80.54,0.09
20090625,18140.1602,18069.3691,231982.32,226.258664,4.650504485,448.7598,17992.78619,18110.14297,190.4297,17937.20586,216.5391,1.199098582,-0.032538953,875166.7084,80.34,0.09
20090626,18408.3691,18360.7109,225849.12,251.3554351,65.88018217,413.0801,18050.64082,18081.20098,823.5996,18073.07188,-185.4004,-0.986925123,0.005446101,1044661.254,79.9,0.09
20090629,18561.1094,18451.7598,163469.89,262.4300514,57.33566627,235.5996,18096.15215,18084.15587,607.5801,18166.86368,-262.5195,-1.397046941,0.019591959,971681.5498,79.9,0.09
20090630,18883.2402,18364.8105,241708.96,256.1678829,56.59681159,518.4297,18123.06437,18105.47892,319.1797,18334.93596,-510.9492,-2.704911931,0.016003875,775860.3322,80.16,0.09
20090702,18780.9609,18053.0996,228738.06,232.3336964,25.18456015,727.8613,18128.30118,18114.82404,285.9004,18392.11604,-320.9101,0.06909141,0.022081058,235054.749,80.55,0
20090703,17961.1797,17894.8105,154080.26,213.0347013,-12.51388066,339.4297,18135.45348,18157.49806,-71.6289,18377.79026,37.9004,0.656916949,0.015517469,186758.8151,80.41,0
20090706,18020.0996,17897.6797,178012.7,177.6184961,-21.9070582,360.5801,18120.59222,18163.34611,-620.8496,18253.62034,-105.1894,1.140540449,-0.004437574,-167043.9098,80.38,0
20090707,17943.4902,17821.7109,149775.82,138.5020572,-44.60647172,338.2793,18095.99005,18143.61798,-666.2403,18120.37228,85.6093,-0.327327884,0.018133216,133654.4492,80.7,0
20090708,17652.9805,17493.6191,200190.5,95.01314978,-100.5766741,368.6504,18060.28341,18161.8881,-657.6602,17988.84024,-199.8594,-1.874246507,-0.009561741,202785.3162,80.66,0
20090709,17793.6094,17509.2793,215697.78,65.40358811,-87.04326972,327.6699,18034.59831,18151.73204,-588.1407,17911.34804,-268.961,1.438108062,-0.026508275,145736.8281,79.91,0
20090710,17800.0508,17645.5508,160558.15,34.90500974,-75.5332504,205.6699,18003.5337,18095.0711,-469.6309,17812.35194,170.0508,-1.026877686,-0.047947712,70203.27702,80.32,0
20090713,17612.4492,17185.9609,200618.26,-25.58735805,-131.5375156,522.459,17932.20962,17960.50821,-948.7695,17667.39608,-637.5195,-5.583566424,-0.068752367,35206.01017,80.06,0
20090714,17631.6699,17581.4297,184572.92,-22.34594184,-50.28490253,641.7285,17927.78304,17896.23028,-93.6797,17672.08828,-389.2988,-3.841501719,-0.026824486,295583.879,80.03,0
