Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20150409,19851.12,19822.49,1199828736,248.8838742,211.1513311,1162.9,19388.49689,19445.278,730.73,19640.226,183.36,0.928200154,0.032706348,51910640.53,98.9915,0.10818
20150410,19989.55,19845.31,1361994496,260.9310434,104.4622436,160.69,19437.93814,19507.478,872.79,19734.736,194.18,0.98501277,0.024926624,51705903.05,99.386,0.10818
20150413,19967.38,19825.69,1070013376,267.2230302,90.10168655,149.97,19482.46403,19556.884,592.67,19836.232,159.26,0.806534928,0.035089367,56935398.56,99.513,0.10818
20150414,19828.65,19828.65,1115720448,269.3642388,77.53749675,93.85,19523.05603,19627.053,473.6,19889.86,437.56,2.247225635,0.043892413,60361551.96,98.7565,0.10818
20150415,19838.53,19823.86,1215905664,264.8674167,63.01981482,89.56,19556.07545,19710.545,229.22,19905.85,584.13,3.028835459,0.028031038,51529677.56,98.3698,0.10818
20150416,19862.48,19742.12,1742690688,259.6029843,48.59971998,152.23,19587.47493,19767.843,95.96,19895.46,474.37,2.443770156,0.022663945,43746780.72,97.6466,0.10818
20150417,19810.4,19638.37,1882290688,233.9418708,11.77711124,247.4,19593.70399,19789.623,-284.84,19844.51,445.89,2.321498579,0.012970109,26912458.83,97.4538,0.10818
20150420,19501,19474.23,1441057664,209.7039971,-16.58104799,251.63,19597.58837,19813.274,-273.14,19790.316,599.65,3.15027602,-0.000308036,33182597.24,97.9102,0.10818
20150421,19731.57,19678.22,1616132864,210.2298339,33.56782952,274.6,19627.25519,19840.129,3.63,19790.398,596.3,3.087591177,0.005991233,34569433.72,97.9716,0.10818
20150422,19999.84,19983,2043850880,226.179594,109.307738,235.57,19675.50708,19874.538,225.22,19843.226,698.82,3.5956631,0.009743765,53871868.39,98.0628,0.10818
20150423,20227.28,20116.19,2009497856,240.3860488,134.7943961,135.93,19724.28259,19899.531,317.89,19903.602,547.11,2.785615874,0.013870857,40572508.01,97.3056,0.10818
20150424,20142.47,20013.74,1397048424,235.4064217,74.87996886,173.91,19752.44997,19910.772,134.27,19977.034,230.23,1.163376505,0.005723265,17894874.62,96.9079,0.10818
20150427,20063.8,19909.86,1234982912,225.8930794,32.54249483,159.38,19774.43759,19918.558,330.44,20046.8,45.6,0.22871221,0.003735115,12291444.47,96.7557,0.10818
20150428,20068.65,20031.71,1387061760,221.8984884,63.2507984,150.46,19801.53401,19933.585,424.46,20076.772,151.32,0.760110571,0.0094317,10945313.49,96.0838,0.10818
20150430,19847.5,19502.61,1890591232,173.2477007,-138.2067426,556.34,19774.7222,19898.61,-613.89,19953.994,-388.67,-1.952264038,-0.018393052,2465273.857,94.8313,0.10818
20150501,19510.85,19399.16,1540561664,134.0836055,-158.3596132,150.23,19751.57056,19863.196,-602.27,19822.79,-377.05,-1.893897536,-0.006169579,7837751.488,95.2404,0.10818
20150507,19356.46,19257.85,1657409408,82.75488581,-167.1717779,273.78,19707.80098,19827.107,-766.96,19677.18,-342.5,-1.744379406,-0.017443794,-3839614.16,94.6012,0.10818
20150508,19315.63,19302.71,1815706240,48.55312668,-119.9423827,166.76,19676.5047,19801.577,-679.76,19556.354,-529.9,-2.661598295,-0.026615983,18157190.86,94.8102,0.10818
20150511,19637.58,19586.81,2144466176,40.48607179,-41.30810846,300.44,19671.20997,19772.759,100.9,19468.746,-512.99,-2.547891864,-0.025478919,20000415.48,95.0363,0.10818
20150512,19608.23,19467.65,2034636160,34.01785418,-50.30062253,159.1,19666.79378,19721.853,93.21,19489.712,-562.81,-2.787892598,-0.027878926,14239859.49,94.5413,0.10818
20150513,19568.76,19494.7,1936066560,39.72101298,-19.33028131,297.18,19676.12009,19679.56,233.09,19536.33,-255.32,-1.275322127,-0.012753221,16536526.18,93.6716,0.10818
20150514,19661.52,19546.82,1717297792,28.2225646,-39.13266336,217.9,19666.03627,19634.58,38.61,19591.98,-413.08,-2.067123981,-0.02067124,1926065.052,93.3873,0.10818
20150515,19693.17,19633.75,1784471168,31.86950602,-11.01922978,180.52,19672.40615,19609.54,440.93,19662.726,-326.03,-1.625359254,-0.016253593,-381805.6771,93.2684,0.10818
20150518,19766.16,19741.22,2068062208,46.9157478,34.94841233,157.35,19693.15509,19592.672,511.08,19716.598,-168.68,-0.840921384,0.018615132,11271681.27,94.1663,0.10818
20150519,19977.14,19946.75,1840947456,69.02723925,101.2819575,197.43,19724.89079,19643.309,405.47,19796.906,506.37,2.594107278,0.024704914,16783580.17,95.3066,0.10818
20150520,20175.59,20148.51,1763706880,99.14003467,149.9214249,252.51,19769.81167,19709.802,571.72,19883.274,664.93,3.404375364,0.04478832,26563751.25,95.6257,0.10818
20150521,20215.46,20175.78,1818142592,122.1062415,137.7823532,145.12,19811.05532,19800.89,438.15,20009.8,671.24,3.436681936,0.040770445,29404306.1,95.4099,0.10818
20150522,20208.85,20130.84,1414911232,143.6173581,125.0659789,147.47,19854.23196,19889.412,694.17,20116.098,732.78,3.751760606,0.031755181,25220812.9,96.2011,0.10818
20150525,20331.92,20318.54,1398429952,170.7488898,130.3494279,153.36,19907.52129,19968.698,680.85,20220.798,1121.78,5.814744876,0.038646953,32515860.15,96.3832,0.10818
20150526,20431.27,20378.77,1308237056,191.9513275,115.2259103,95.08,19957.99355,20049.962,547.21,20303.018,1058.29,5.460960959,0.032917953,30704133.99,97.2944,0.10818
20150527,20380.64,20363.21,1847242368,209.1754446,101.9875993,150.01,20007.00178,20120.748,446.2,20358.222,851.67,4.340624365,0.044075539,58788431.66,97.2726,0.10818
20150528,20590.28,20473.27,2414885376,226.578779,109.8010706,182.75,20058.85495,20218.87,354.9,20427.94,926.62,4.721669068,0.0398288,45994431.06,96.9465,0.10818
20150529,20510.27,20508.4,2411130880,238.5643114,97.92568192,128.01,20106.88305,20301.893,360.28,20487.688,798.43,4.03967271,0.032722613,43527907.78,96.86,0.10818
20150601,20444.54,20410.27,1733697792,245.7720726,81.32869551,185.14,20150.97704,20369.853,305.46,20518.908,999.63,5.107908743,0.026421655,38315057.04,97.46,0.10818
20150602,20604.67,20470.26,2004302592,246.4900384,79.51124038,149.35,20188.33066,20421.534,129.42,20540.05,810.27,4.106183981,0.016873231,35922968.81,95.93,0.10818
20150603,20443.15,20397.73,1686831872,238.6850255,49.00263687,145.46,20215.4906,20449.229,36.03,20540.236,583.24,2.932287998,0.013219033,53924547.91,95.35,0.10818
20150604,20539.94,20438.21,1716789632,231.0209838,52.793842,114.25,20241.46197,20477.761,15.61,20527.582,461.81,2.306008375,0.01092239,52384408.82,95.59,0.10818
20150605,20398.76,20363.18,1657960576,220.2066948,20.27919659,125.01,20262.36083,20497.41,-90.56,20507.132,264.34,1.308836752,0.002303418,62502920.41,96.37,0.10818
20150608,20537.85,20359.06,1397994880,208.9285289,19.50361172,185.88,20280.91599,20501.752,-105.96,20484.596,254.32,1.258831047,0.000963475,74123984.42,95.24,0.10818
20150609,20293.05,20095.48,1607321984,168.9224613,-171.0362992,361.71,20263.33351,20467.634,-473.57,20395.218,-168.11,-0.829582504,-0.018379706,58646196.21,95.18,0.10818
20150610,20126.36,20016.32,1832266240,131.6698161,-185.7438429,248.6,20242.66937,20425.012,-496.83,20309.788,-367.41,-1.799814537,-0.024577329,58007671.74,94.66,0.10818
20150611,20183.61,20178.04,1503789952,127.8348398,-70.82081033,336.61,20256.03133,20408.163,-90.54,20288.744,-54.51,-0.266715857,-0.008762276,65240898.34,95.14,0.10818
20150612,20431.78,20331.19,1899209344,125.2967263,-20.2407598,106.07,20270.41692,20392.556,-81.11,20277.98,-65.5,-0.319940135,-0.007914002,64669655.02,94.97,0.10818
20150615,20205.1,20205.1,1156518144,120.3414895,-51.78968913,201.98,20281.59531,20374.348,-73.11,20264.1,-163.67,-0.796391108,-0.007564551,73304452,94.7943,0.10818
20150616,20332.83,20234.16,1330346368,104.7293639,-67.05385851,153.63,20279.34242,20345.823,-199.25,20296.428,-305.21,-1.484257033,-0.010529216,53105786.67,94.9454,0.10818
20150617,20306.1,20126.57,1241576576,88.21935823,-87.25837651,196.51,20273.62124,20320.399,122.97,20331.01,-350.6,-1.70443469,-0.01312561,56787778.62,94.2461,0.10818
20150618,20193.59,19990.55,1345347456,56.05488816,-146.3013158,228.72,20246.68779,20270.662,-55.54,20252.58,-552.37,-2.688822914,-0.022974551,37732904.88,94.0267,0.10818
20150619,20152.41,20075.91,1608632960,44.8477975,-87.49230785,203.63,20239.788,20241.996,-208.73,20206.012,-299.27,-1.461742515,-0.013831323,23475111.02,94.1,0.10818
20150622,20174.14,20174.14,1404828160,55.81434702,25.00100092,259.16,20257.73105,20239.096,45.22,20214.092,-45.32,-0.22135921,0.016246667,30815160.26,94.3404,0.10818
20150623,20547.74,20531.13,1833293440,94.18182203,200.0365271,381.23,20310.27285,20310.408,402.34,20324.388,321.23,1.567878861,0.03666897,45217173.29,95.4184,0.10818
20150624,20889.32,20838.22,1666631808,127.843954,219.9276479,143.29,20363.39258,20392.575,480.24,20454.14,407.13,1.98979517,0.023244168,43695330.3,95.2772,0.10818
20150625,20777.69,20758.6,1282642816,145.0521321,144.0114712,109.43,20402.25043,20431.418,513.46,20610.256,314.21,1.535939198,0.017539501,37617428.19,95.2119,0.10818
20150626,20758.43,20650,1401236608,151.6761789,97.02569714,135.76,20431.19325,20461.325,486.88,20716.638,609.85,3.034638217,0.015375142,20686418.98,95.4284,0.10818
20150629,20305.97,20093.16,1652924928,107.5773417,-62.32658793,612.99,20400.59865,20433.541,119.13,20652.99,63.59,0.317214696,-0.007305284,7761992.012,94.9534,0.10818
20150630,20174.61,20118.26,1681451648,81.83475032,-62.02681726,133.23,20384.89687,20431.32,61.49,20538.252,-147.24,-0.722367741,0.000813413,4667273.754,95.5016,0.10818
20150701,20291.05,20225.27,1235690624,68.19933255,-30.39029066,121.47,20379.60384,20442.325,-480.1,20430.51,-77.76,-0.381044226,0.016650827,13709579.6,96.2528,0.10818
20150702,20565.94,20479.85,1377969024,72.14948292,36.44038549,272.41,20393.213,20495.493,-345.53,20380.73,134.71,0.660738609,0.016969667,-1161930.814,96.1261,0.10818
20150703,20476.69,20431.25,1458039936,75.80137301,25.03736472,126.26,20407.17271,20532.048,-231.61,20347.458,281.85,1.391306322,0.005433356,-5611413.737,95.9509,0.10818
20150706,20200.15,20012.23,1636786560,43.68258179,-73.87677956,527.56,20379.07245,20500.441,-594.03,20347.892,-107.15,-0.529940003,-0.033508863,-2187866.527,96.2564,0.10818
20150707,20354.23,20337.18,1393435136,39.11780141,-12.33032827,315.88,20378.83603,20457.158,266.64,20376.064,385.77,1.929735749,-0.023549899,-3472016.767,96.7403,0.10818
20150708,20282.49,19737.64,2075793280,-15.87475075,-135.0922303,638.95,20317.76974,20344.119,-498.09,20257.728,-436.6,-2.16414596,-0.049768432,-15425290.17,96.2079,0.10818
20150709,19422.78,19115.2,2529246208,-49.37723748,-187.0720971,740.3,20273.74405,20252.529,-473.82,20124.328,-953.92,-4.584077788,-0.041081997,-9441693.234,96.4315,0.10818
20150710,19829.93,19720.15,1930315520,-81.09927423,-110.0575081,258.09,20226.70462,20159.897,-742.67,19972.336,-1088.2,-5.214675271,-0.016415754,-7122388.22,95.8468,0.10818
20150713,19929.92,19911.39,1390211584,-80.30395517,-55.6267359,340.32,20213.66323,20157.879,-450.02,19967.866,-681.63,-3.281579479,-0.007212984,16869490.43,96.7929,0.10818
20150714,20355.33,20322.2,1617577600,-55.18826126,32.2019207,345.76,20230.01244,20172.839,273.21,19969.614,-320.82,-1.549394745,0.002747564,27047710.52,96.6523,0.10818
20150715,20478.85,20401.09,1271335296,-28.65957502,62.74398183,111.27,20252.23316,20186.24,86.74,20114.752,353.38,1.757239575,-0.002883177,10352671.36,97.1565,0.10818
20150716,20588.98,20522.25,1367993728,3.363635847,104.5521314,149.17,20285.36524,20194.002,862.48,20263.676,364.39,1.800725746,0.002928624,16463848.62,97.6552,0.10818
20150717,20646.63,20611.22,1181347200,32.46713569,102.804156,58.83,20320.17998,20205.115,795.42,20437.894,321.6,1.581951585,0.026090847,6766698.296,97.9635,0.10818
20150721,20763.31,20710.34,1345399680,70.13948303,122.6126832,199.08,20369.87427,20278.1,752.2,20588.334,302.18,1.47119323,0.022328983,21776599.79,97.3371,0.10818
20150722,20657.8,20576.19,1453718656,79.04813712,68.34513402,265.78,20391.18815,20299.808,208.34,20630.002,481.55,2.394327401,0.041567627,18091265.69,97.4347,0.10818
20150723,20693.57,20648.76,1190599168,92.32884175,78.70407098,114.56,20419.07023,20394.439,220.62,20674.126,307.36,1.508397627,0.040052795,29158091.36,97.2223,0.10818
20150724,20603.63,20527.78,1106733440,90.55994832,52.16331274,156.17,20431.01878,20463.342,-55.59,20663.008,806.89,4.088077399,0.037221586,19891904.42,97.2414,0.10818
20150727,20374.05,20278.73,1226198528,72.63195549,5.56650299,265.8,20423.31223,20520.369,-300.82,20602.844,494.6,2.490997457,0.012792566,4710079.923,96.5452,0.10818
20150728,20188.57,20070.62,1498044416,56.06612685,-15.26869508,352.96,20414.31963,20544.281,-322.03,20500.228,549.06,2.775858033,-0.002768658,-6573128.578,96.6519,0.10818
20150729,20425.69,20205.21,1328405376,40.37579242,-14.86581841,220.48,20403.70919,20536.039,-539.06,20442.076,213.14,1.06093798,-0.007839389,-10871511.13,97.1898,0.10818
20150730,20450.61,20443.89,1814344320,45.16614816,28.15740246,280.66,20415.05403,20541.989,-70.84,20409.852,137.5,0.674504656,-0.00375192,-743485.341,97.485,0.10818
20150731,20506.55,20466.8,1754181760,53.38313743,26.78587629,118.44,20431.26222,20540.501,-98.71,20417.994,121.91,0.59574859,-0.003180488,16307111.58,97.2276,0.10818
20150803,20540.21,20396.5,1736000256,56.25065738,-8.604782113,188.74,20442.39058,20530.22,3.58,20457.596,-52.01,-0.252474257,-0.014099435,29204748.75,97.4863,0.10818
20150804,20462.18,20448.49,1666703872,55.64258147,-12.02239017,103.55,20449.81624,20498.059,170.26,20495.89,-130.56,-0.632223649,-0.003559832,30342302.88,97.9392,0.10818
20150805,20490.15,20469.87,1735024384,62.0067091,40.05127293,245.61,20465.4585,20500.098,285.17,20558.12,-36.86,-0.178490837,-0.003378948,35202351.11,97.9178,0.10818
20150806,20768.77,20664.44,1670153216,70.3051372,99.14609051,203.42,20484.40912,20498.147,361.53,20586.442,-177.53,-0.851790882,0.005802722,28727933.51,97.8139,0.10818
20150807,20601.57,20567.51,1470487040,80.80145394,75.80784873,186.49,20507.28063,20516.15,201.73,20614.306,130.89,0.635583653,0.018068417,31139048.01,97.6178,0.10818
20150810,20618.31,20617.05,1387219840,94.81547471,119.9346907,203.81,20535.98629,20562.009,223.45,20666.422,124.74,0.603076298,0.023057674,48924316.12,97.1855,0.10818
20150811,20920.6,20582.01,1591786112,97.69944569,105.9258295,364.92,20553.58283,20601.195,172.64,20706.5,176.22,0.857746563,0.020165293,36776176.24,97.198,0.10818
20150812,20632.68,20303.02,1703267328,72.68193638,-41.40931771,417.73,20538.26732,20610.181,-127.59,20662.242,42.67,0.209679559,-0.006337333,46294541.19,96.3251,0.10818
20150813,20392.54,20306.98,1674255488,68.42922185,-13.47161841,326.93,20543.72282,20617.453,-18.51,20648.464,266.66,1.311729268,0.000500594,41907030.27,96.3754,0.10818
20150814,20518.36,20484.67,1394496512,58.24684753,-6.913157485,120.79,20541.41112,20610.874,-144.99,20607.442,216.54,1.066546618,-0.001394775,45779964.87,96.6024,0.10818
20150817,20600.16,20541,1065872000,57.64724545,26.46389167,149.42,20548.92054,20618.089,-104.3,20569.756,97.43,0.474739595,0.00484475,36810404.17,96.819,0.10818
20150818,20640.59,20545.25,1130935808,51.27231796,-3.206676066,117.93,20549.44906,20621.5,-254.22,20536.5,-30.77,-0.149476032,-0.002890745,24269641.32,97.0017,0.10818
20150819,20467.49,20218.03,1455495296,19.22184977,-183.8190219,336.44,20518.32343,20582.357,-498.12,20502.472,-325.48,-1.583989963,-0.021380207,14609756.9,96.4418,0.10818
20150820,20194.26,20033.29,1478936448,-21.19366633,-236.2633316,213.18,20472.15168,20519.265,-359.25,20390.066,-486.84,-2.372472998,-0.033344013,1769836.171,95.7787,0.10818
20150821,19711.34,19435.83,1898941568,-100.2956956,-296.6134567,597.69,20373.45437,20390.392,-1159.72,20173.342,-1178.23,-5.715662029,-0.065975321,-16632371.59,94.8598,0.10818
20150824,19075.05,18498.8,2744265984,-232.5352262,-279.0159691,937.03,20198.90443,20163.591,-1978.77,19757.426,-2123.76,-10.27736537,-0.105211925,-46569584.08,93.5158,0.10818
20150825,18171.66,17747.5,3355717888,-392.0428331,-227.4869338,1087.85,19971.07544,19872.186,-2813.56,19207.872,-2917.86,-14.07923739,-0.126813081,-48656225.63,94.0134,0.10818
20150826,17894.29,17714.3,2467737088,-467.065,-156.9740866,728.54,19819.24254,19670.592,-2177.64,18838.712,-2431.86,-11.68675203,-0.107728126,-30385516.09,95.34,0.10818
20150827,18680.47,18486.46,1920573952,-504.7566122,-94.58776347,433.22,19700.68992,19468.481,-1648.19,18546.896,-2146.31,-10.35826406,-0.094788603,-30374844.34,95.7701,0.10818
20150828,18908.73,18901.09,2051547008,-483.7125293,-49.83316207,618.38,19646.9404,19330.168,-897.2,18486.994,-1256.45,-6.161252248,-0.071965145,-12959381.97,95.7727,0.10818
20150831,19006.98,18749.77,1676295040,-481.3237746,-55.04602137,386.55,19574.89655,19157.19,-545.35,18556.954,-1705.07,-8.278827222,-0.08095514,-26152080.84,95.9885,0.10818
20150901,18763.72,18165.69,1767900032,-531.7850776,-82.04505037,724.79,19440.68641,18918.312,-374.99,18628.752,-2353.76,-11.47087276,-0.101714762,-36036169.08,95.32,0.10818
20150902,17861.81,17857.3,1978854144,-570.8672372,-87.39079234,610.14,19312.56389,18705.589,288.7,18572.466,-2524.86,-12.24455948,-0.096743857,-37841060.81,95.911,0.10818
20150903,18359.53,18176.75,1430480896,-588.04218,-69.39923603,386.17,19204.92828,18520.476,375.69,18494.056,-2437.87,-11.82269283,-0.0644912,-57808568.38,96.4019,0.10818
20150904,18312.13,17608.17,1711334400,-625.9264551,-94.18207259,703.96,19070.37892,18356.109,-14.54,18225.224,-2828.1,-13.71515199,-0.040371766,-71276760.09,96.2546,0.10818
20150907,17674.82,17478.72,1646478848,-643.0255714,-100.4559654,534.92,18955.1495,18288.088,-516.36,18019.222,-2694,-13.10663812,0.003010559,-74926915.45,96.1471,0.10818
20150908,17941.91,17415.61,1548652544,-683.6668099,-113.0457703,546.95,18809.61907,18250.126,-1147.36,17871.5,-2795.55,-13.8238696,-0.051681928,-98257165.17,95.8817,0.10818
20150909,17758.13,17756.76,2017365632,-600.5489562,4.448203044,1343.43,18805.8944,18289.494,-365.81,18006.522,-1263.01,-6.304483685,0.010445641,-66725050.18,95.8939,0.10818
20150910,18418.64,17956.15,1726520448,-566.1481425,-17.89705224,814.36,18757.67779,18262.012,-590.86,18029.968,-1136.21,-5.84595564,-0.04372314,-80847663.96,95.547,0.10818
20150911,18155.71,18124.35,2014885632,-535.568039,-6.25419613,238.64,18710.68181,18174.802,98.53,18124.38,-276.46,-1.491099571,-0.033152149,-84644039.86,95.1718,0.10818
20150914,18341.01,17925.09,1265053184,-529.3194902,-44.98660914,418.98,18639.73116,18082.324,-129.7,18145.426,159,0.892922327,-0.011009216,-87258530.61,95.258,0.10818
20150915,18082.72,17995.98,1463679360,-513.5432256,-34.55543047,363.87,18581.32629,18068.403,166.01,18265.306,-350.35,-1.906476797,-0.003808703,-79514973.77,95.6286,0.10818
20150916,18238.15,18094.99,1260305280,-483.7540357,-12.97962173,265.49,18542.30474,18076.023,744.52,18145.524,-402.84,-2.168786784,-0.000593431,-94169368.49,95.3398,0.10818
20150917,18361.99,18289.63,1309255936,-434.1078722,63.81356635,296.6,18531.82524,18101.011,-338.24,18172.054,-704.05,-3.67912953,0.034727681,-89142353.2,94.5509,0.10818
20150918,18275.48,18069.5,1719873152,-419.1464864,3.354843637,362.77,18487.86188,18128.816,-229.41,18133.252,-820.27,-4.342240112,0.011606949,-106411374.2,95.1593,0.10818
20150924,17803.41,17571.83,1679308160,-442.4048138,-139.4480938,498.38,18400.62075,18099.952,-599.77,18054.478,144.75,0.830603865,0.008237617,-111379803.7,96.2721,0.10818
20150925,17618.3,17483.69,1848273664,-430.9614543,-91.39389423,396.82,18351.08639,18145.295,-551.76,18025.284,-890,-4.74148012,-0.047414801,-87441060.18,96.2585,0.10818
20150928,17811.12,17562.6,1308489728,-435.8629651,-87.77170319,323.89,18283.85055,18032.755,-425.1,17919.986,-654.51,-3.576631646,-0.035766316,-82996392.58,95.9687,0.10818
20150929,17359.38,16901.49,2063070976,-491.7148843,-191.1565673,743.62,18154.9924,17895.877,-1139.37,17619.7,-1333.38,-7.300503389,-0.073005034,-84650281.1,95.9103,0.10818
20150930,17193.84,17179.4,1565478656,-493.3893522,-112.0731527,530.13,18081.95979,17808.27,-682.06,17483.288,-577.55,-3.214736971,-0.03214737,-51487408.42,96.2692,0.10818
20151001,17479.97,17389.57,1612367360,-462.4131734,-54.64799575,443.43,18047.71791,17783.942,-347.79,17513.406,-243.28,-1.354135937,-0.016867408,-31385287.64,96.1548,0.10818
20151002,17564.39,17537.85,1252826752,-432.6582394,-40.1503755,237.92,18016.99525,17753.807,-345.08,17482.33,-240.57,-1.339051637,-0.024569658,-39265894.12,95.9187,0.10818
20151005,17921,17869.74,1209064448,-382.0504906,27.5035194,354.33,18015.89951,17737.196,-64.72,17554.406,39.79,0.221477593,-0.023153958,-28101829.18,96.0788,0.10818
20151006,18302.41,18094.85,1475579776,-323.6390579,79.10637166,367.23,18032.10908,17712.579,115.89,17805.458,220.4,1.226782146,0.006372449,-50283189.02,95.4556,0.10818
20151007,18168.2,18043.08,1607574272,-263.2677182,79.9393713,336.15,18059.81107,17737.856,252.77,17992.424,357.28,1.988678426,0.040994969,-35643934.7,95.5902,0.10818
20151008,18310.62,18121.68,1583201536,-227.4713955,70.99926482,279.01,18067.55954,17794.79,70.96,18076.174,114.69,0.636230701,0.014368423,-27977469.99,95.2894,0.10818
20151009,18281.51,18184.96,1849597440,-173.1013832,92.40558614,297.5,18102.90339,17850.606,866.84,18218.882,267.07,1.469710978,0.043037811,-24096161.74,94.9041,0.10818
20151013,18335.15,18223.8,1443259520,-144.79905,80.16375774,214.87,18115.45926,17909.569,589.63,18264.732,164.53,0.910504084,0.071506366,-26445978.92,94.7781,0.10818
20151014,18106.66,17831.53,1449950208,-148.3955805,18.09551468,403.21,18094.08219,18005.585,960.16,18205.712,-179.21,-0.991742763,0.02810631,-24410357.91,93.9143,0.10818
20151015,17804.91,17758.12,1317196416,-133.0971861,26.05439796,412.55,18094.35055,18076.46,708.75,18160.496,26.69,0.147701659,0.020693047,-20801943.18,94.448,0.10818
20151016,18300.83,18238.78,1295976704,-104.0469091,80.43434242,300.62,18113.15526,18133.398,150.63,18190.622,221.59,1.226272412,0.030979455,-6962096.656,94.7346,0.10818
20151019,18282.78,18078.43,1213488640,-92.91000367,46.47693929,235.66,18114.87667,18174.008,-307.44,18129.134,559.4,3.183504507,0.006934996,-34912283.68,94.9176,0.10818
20151020,18245.54,18147.98,1188175488,-77.06940822,44.932983,121.9,18123.6646,18194.174,-231.52,18123.616,326.64,1.826793531,0.001156139,-34825518.47,94.8602,0.10818
20151021,18167.64,18167.64,1429252224,-36.08911938,111.312779,437.77,18164.67559,18230.992,319.54,18256.272,909.17,5.152532345,0.012466126,-31364030.74,95.0499,0.10818
20151022,18443.69,18376.01,1239394688,-13.01659542,119.3691844,203.13,18190.50363,18242.281,544.87,18324.066,1505.03,8.889281335,0.015985142,-20509191.36,96.366,0.10818
20151023,18762.65,18746.61,1475433984,36.27414666,241.4597324,479.77,18250.96043,18310.694,728.4,18430.766,1437.15,8.265111585,0.020537787,-12572960.18,97.0584,0.10818
20151026,19036.13,18937.45,1217602688,84.19670359,217.7090028,263.46,18317.26134,18361.539,655.32,18593.944,805.95,4.442657227,0.037598326,-15477699.25,96.8048,0.10818
20151027,18961.16,18760.79,1232809344,107.2157245,127.5228328,204.2,18361.04978,18415.769,645.81,18707.922,338.37,1.835110667,0.047187416,-31746363.67,96.8792,0.10818
20151028,18826.94,18815.12,1101506176,134.078425,112.4139887,148.47,18412.66599,18516.971,695.87,18777.67,464.35,2.518348666,0.042645038,-8561294.51,97.6195,0.10818
20151029,19046.16,18809.48,1781819264,156.2044903,103.6549799,271.41,18462.47971,18600.852,381.43,18877.638,700.97,3.844145845,0.034005062,-2585144.926,97.2199,0.10818
20151030,18924.31,18784.69,1820071552,183.5172253,98.82241256,417.65,18521.5864,18679.982,647.23,18929.198,1192.1,6.663126712,0.049880261,-7878245.182,96.8961,0.10818
20151102,18827.11,18641.22,1483195776,170.9270636,34.46256761,441.88,18536.98198,18735.183,-142.06,18876.422,586.34,3.240002431,0.025482197,-10875852.12,96.9097,0.10818
20151104,18941.32,18926.91,1570013952,178.5531527,79.26138792,468.65,18574.11799,18807.159,149.87,18906.396,795.68,4.388450204,0.019687841,7112846.368,97.8856,0.10818
20151105,19029.44,18995.96,1458861952,197.6100241,92.11691001,240.18,18625.76484,18863.372,213.39,18949.074,909.26,4.993972148,0.035599781,3723643.431,97.9926,0.10818
20151106,19194.34,19164.86,1213159936,222.1898519,116.8720622,177.74,18686.70153,18946.345,329.89,19015.052,711.32,3.833724618,0.022854206,1566035.763,99.1658,0.10818
20151109,19411.51,19389.74,1688006272,269.0007159,186.199776,418.81,18777.75281,19028.089,559.64,19126.98,1206.87,6.546314332,0.035413593,6347798.131,99.0496,0.10818
20151110,19457.05,19457.05,1312038016,304.8854587,171.7301417,217,18862.84873,19100.503,988.02,19324.584,845.96,4.493739808,0.045458196,14428523.77,99.1696,0.10818
20151111,19602.01,19602.01,1313375104,331.1316194,152.4171665,122.11,18941.75742,19191.938,1008.15,19477.48,744.27,3.928143169,0.04003628,30218381.42,98.9696,0.10818
20151112,19644.65,19597.99,1234688128,348.430217,121.4955306,127.84,19013.75862,19271.413,770.86,19593.752,920.73,4.903488516,0.038687628,27946687.17,98.5095,0.10818
20151113,19495.26,19388.91,1390611328,349.9667225,73.49329988,308.86,19069.29685,19337.533,480.5,19660.014,693.89,3.670789112,0.026218929,44211407.02,99.1003,0.10818
20151116,19263.96,19252.04,1115320448,330.9710306,31.44965986,344.87,19100.19143,19368.592,128.09,19610.204,457.98,2.418604848,0.036633049,40023177.85,99.3841,0.10818
20151117,19641.67,19628.84,1454083456,331.217813,84.49448587,332.32,19150.70939,19463.331,-12.11,19602.078,547.53,2.86918792,0.03584806,49033885,99.6525,0.10818
20151118,19771.86,19643.97,1267255808,329.1163711,84.18165831,209.37,19198.18278,19535.558,-22.08,19593.636,965.94,5.170088272,0.027114109,51708018.15,99.5715,0.10818
20151119,19851.24,19761.56,1396223104,340.5217215,104.893241,309.88,19261.1949,19609.898,168.42,19626.044,1176.57,6.297462325,0.029920226,42991168.25,98.9779,0.10818
20151120,19800.2,19715.74,1097183104,347.1723895,87.78145856,164.07,19320.11062,19671.319,182.04,19682.624,952.9,5.034630587,0.011925164,49052139.55,99.6025,0.10818
20151124,19875.99,19834.76,1338516096,352.0227717,108.3088596,119.24,19377.70866,19699.534,531.2,19788.864,659.29,3.422109875,0.012729305,62345151.44,99.6308,0.10818
20151125,19856.84,19786.53,1332284288,345.6440937,83.22950243,138.36,19422.45831,19717.166,216.95,19832.254,204.84,1.042828037,0.007869473,65235490.91,99.7437,0.10818
20151126,19929.97,19926.1,1172733184,344.4319204,124.1920939,144.86,19472.168,19742.468,295.23,19891.3,273.15,1.388573991,0.012366372,55164933.17,99.8394,0.10818
